objID,objID_src,rot,x_lens,y_lens,q,PA,r_Einstein,z_source,z_lens,velDisp,x_source,y_source,boost,shear,shear_PA
29748,1147,1,0.00607604,0.00909386,0.86854502,1.90735077,1.53027243,2.823127,0.4814615,275.1927,0.00432887,0.09425377,-1.0,0.08214395,2.23385397
29749,1508,3,0.06113156,0.0219875,0.92673549,2.74299741,1.50886586,2.893616,0.552579,280.07278,-0.22413156,-0.01368873,-2.0,0.04147062,1.08909146
29750,1395,2,-0.07326383,-0.03861921,0.94626196,1.41580566,1.54142464,2.477518,0.5836175,292.52927,-0.12288815,-0.03836098,-2.0,0.04581789,2.06960926
29751,7393,0,0.03432041,0.07501208,0.93336724,2.51618296,1.51567462,6.396018,0.43387625,256.56802,0.12438289,-0.29172893,-5.0,0.09106299,0.29705956
29753,2738,3,-0.00193451,-0.00326083,0.95573943,1.38019936,1.51759754,1.506229,0.48413786,302.02908,0.2838627,0.18540877,-4.0,0.07208088,1.93834927
29754,1582,2,0.03355718,-0.0505073,0.81420751,2.33026501,1.52920505,4.875876,0.71472347,282.28946,-7.961E-5,-0.02923801,-3.0,0.02870341,2.36573469
29755,1950,0,-0.02760632,0.04566428,0.89453125,2.29329071,1.50895695,4.471757,0.3833184,256.2004,-0.17772152,0.21675409,-5.0,0.06491385,2.3953186
29757,1784,2,0.03162373,-0.01323763,0.74852813,0.2229316,1.51137649,2.447995,0.633545,296.598,-0.06497855,0.14396369,-2.0,0.00476444,3.04964062
29758,7213,0,0.04839988,0.04905165,0.85561229,2.00755088,1.54739715,6.384785,0.7471812,280.5476,0.02950771,0.02737165,-5.0,0.05103479,1.69618405
29759,1569,0,-0.01417965,0.0615263,0.69648361,1.1026913,1.51447264,4.370949,0.527216,268.2685,-0.20734302,0.17213743,-3.0,0.04069426,2.56614548
29760,7029,1,-0.05793811,-0.05633633,0.87435301,1.73605666,1.52669773,2.367353,0.4106269,271.82788,-0.12967225,-0.0884176,-5.0,0.03527675,1.96501468
29761,1395,1,-0.05819611,-0.0288286,0.81604213,2.49490195,1.50217115,2.477518,0.33125427,259.8395,0.21913273,-0.31411671,-2.0,0.0200839,2.08043025
29762,7582,0,-0.01547263,-0.05689642,0.63012572,0.66359545,1.50708761,4.034529,0.47096172,264.4422,0.09422032,0.08864014,-4.0,0.0053227,1.14682503
29763,1139,3,-0.02703635,0.00928574,0.87427144,0.9398471,1.51251339,1.426655,0.30639362,271.9889,-0.16807628,-0.09696891,-4.0,0.04534205,2.90546821
29764,1582,0,-0.01332526,0.01431576,0.89417452,3.02415308,1.53823954,4.875876,0.57155156,271.8934,0.02526155,-0.02929812,-3.0,0.03118786,2.34790193
29765,1347,0,-0.01649065,0.0565488,0.66093823,1.49047733,1.50865715,6.531822,0.5470786,263.19553,0.08216668,-0.21692706,-1.0,0.07914281,0.8857914
29767,7393,0,-0.02709225,0.01314754,0.94219369,2.64943315,1.50522477,6.396018,0.4952244,259.71716,0.00426234,-0.04033215,-4.0,0.01926703,1.39267542
29768,1347,3,0.07095604,-0.0049304,0.8508038,1.10980341,1.52463394,6.531822,0.70153743,274.948,0.01746715,0.04498348,-1.0,0.03200112,1.46481403
29769,7389,1,0.00948487,-0.05189258,0.70020612,2.42303452,1.52526838,5.737934,0.54522514,266.22507,0.27419441,-0.48423875,-1.0,0.05444225,0.25659633
29770,1381,2,-0.00156683,-0.06952705,0.743515,0.19185634,1.52954337,2.30822,0.48052418,281.28574,-0.00256052,0.03264731,-1.0,0.09474502,2.54517253
29771,6917,1,-0.05132251,-0.00555134,0.86750712,3.07005272,1.50898844,5.381076,0.9684288,297.56107,0.01034385,0.11582098,-4.0,0.08822771,2.78368155
29772,2074,0,0.00417868,0.03695166,0.8769656,0.6224369,1.50015811,4.832689,0.62735564,272.96466,0.11344474,0.05751135,-4.0,0.02255622,1.47485526
29774,1593,1,0.02388097,-0.00212128,0.83048356,2.52641418,1.53574656,4.105654,0.68963414,285.3091,-0.08085692,0.00291812,-2.0,0.06641522,2.06691037
29775,394,0,0.04839988,0.04905165,0.86671364,1.58310428,1.50306857,5.321219,0.65627605,273.51425,-0.13669216,0.17719911,-4.0,0.07224409,0.71176753
29776,6581,1,0.02173613,-0.04904828,0.77551174,0.78223674,1.53461484,3.603617,0.29682782,253.91664,0.07421717,-0.17494363,-4.0,0.01857037,2.04141692
29777,2247,0,0.01982821,-0.00917662,0.84550558,1.92055046,1.53893009,4.780296,0.4137239,260.24167,-0.18516147,-0.17837241,-5.0,0.07492755,0.94404242
29779,6674,2,-0.00737375,-0.0196231,0.93752503,2.85283015,1.54379585,2.543502,0.42332125,272.87347,-0.03108119,0.06840387,-2.0,0.1,2.52265414
29780,7059,1,-0.03707981,0.04885802,0.89444058,0.30897731,1.53634275,1.261502,0.251519,268.83087,-0.04836743,-0.0110297,-5.0,0.02158138,0.58573485
29781,1088,0,0.05053183,-0.05896149,0.94337049,2.229483,1.53103393,3.115053,0.52150637,276.72318,-0.06179583,-0.17730704,-1.0,0.05136275,1.22920766
29783,6975,0,-0.04733352,-0.03085558,0.96419316,0.61119852,1.52842189,2.581463,0.5260811,282.73538,-0.07714753,-0.10639149,-1.0,0.02898363,1.06819438
29784,6917,0,0.02872191,0.01799084,0.88572001,0.40169467,1.50154225,5.381076,0.56193566,266.28015,0.06313832,-0.01642194,-4.0,0.00420842,1.56141094
29785,2071,0,-0.03346003,-0.03208312,0.82641904,1.57510459,1.50724294,4.930415,0.44416648,259.41797,-0.01503265,-0.29493429,-5.0,0.03377992,1.02043949
29786,148,0,0.07758435,-0.04625876,0.71738627,2.39159762,1.54206729,3.069841,0.3301786,259.5179,0.07299408,-0.01323005,-3.0,0.07073092,2.7010482
29787,1240,0,0.00409485,-0.10301313,0.88017899,1.89685261,1.52218302,2.908783,0.23862524,250.13234,0.08082607,-0.12791291,-5.0,0.08737459,1.80179082
29788,2481,1,-0.04046896,0.04156569,0.74037722,1.09916081,1.52138068,5.031328,0.47900513,262.94,-0.2022014,0.15475185,-5.0,0.0823952,1.82848067
29789,1478,2,-0.00214959,-0.10353662,0.86876167,2.59532553,1.52938647,4.930457,0.7065242,281.39108,0.14664465,-0.44253706,-1.0,0.0140452,0.15371711
29790,1778,0,-0.00752463,0.05602211,0.76813123,0.71080486,1.54021194,4.513837,0.33383712,254.97127,0.14030647,0.12005458,-4.0,0.03861834,0.99687544
29791,1340,1,0.07151353,0.0628548,0.67774053,1.14729448,1.54141327,2.455623,0.44145507,275.68436,-0.1431254,-0.56317355,-2.0,0.00196343,2.27872943
29792,2069,0,0.0579516,-0.015831,0.76382481,0.68998648,1.51106524,5.267802,0.540332,265.87964,0.07107165,-0.01066494,-4.0,0.02146773,1.35556616
29793,1411,2,0.00497839,-0.0362984,0.89086016,0.99851913,1.51218103,1.520337,0.42011723,288.86203,0.08794347,0.08563666,-2.0,0.03119799,2.31471984
29794,3235,0,-0.05564746,-0.00560564,0.86524151,2.84660527,1.500053,5.280157,0.5350709,264.49197,-0.05871691,-0.04077393,-5.0,0.07641707,1.95933044
29795,1759,2,-0.015379,-0.09802327,0.84686669,2.06010187,1.51862672,2.676227,0.48220193,275.72433,-0.0081908,0.01811066,-2.0,0.07509698,1.47072452
29796,1342,1,0.00718294,-0.05806832,0.72241377,0.21332943,1.5116749,1.843603,0.29847476,263.18222,0.08669602,-0.15851492,-3.0,0.00522822,2.45913371
29797,168,0,0.0093219,0.02441644,0.97973181,2.51114787,1.54659238,4.704266,0.60447043,275.89487,-0.10234381,-0.16621629,-5.0,0.05118868,1.2308737
29798,6453,0,-0.06019451,-0.08909929,0.50656932,0.50694738,1.51176701,5.696721,0.7374597,278.88995,0.43191771,0.18881845,-3.0,0.05074169,2.85656874
29799,6420,0,0.04389351,0.01217596,0.81077868,1.8369733,1.50382462,4.265158,0.21688665,243.72296,-0.33439303,0.1670992,-5.0,0.06159076,1.1451818
29801,2069,1,-0.04964524,0.02231898,0.84681321,1.34598381,1.50683448,5.267802,0.91365135,293.7429,-0.12471176,-0.04532179,-3.0,0.02049402,2.09887657
29802,70,3,0.12439159,0.00584899,0.70524617,1.25911401,1.53296686,2.575143,0.605842,292.8077,0.21691945,-0.14421682,-1.0,0.06368507,2.30081418
29803,1530,1,-0.00858141,-0.05261302,0.87625049,2.40711437,1.5374624,3.193196,0.549609,279.4387,-0.14329825,-0.09036973,-3.0,0.0263859,0.39989968
29804,394,0,-0.10391495,2.4473E-4,0.60076834,0.54148854,1.50297095,5.321219,0.46195346,259.3871,-0.08410723,-0.23997696,-5.0,0.03173114,1.57765699
29805,1769,1,-0.07978621,0.03133045,0.67361663,0.94952378,1.54256747,3.281842,0.6166045,285.8199,0.33635702,0.71542201,-3.0,0.00821574,2.3892386
29807,6666,1,-0.03834041,-0.02390617,0.92406654,1.36302571,1.52966781,3.439078,0.43351844,266.0183,0.1344728,-0.00213577,-3.0,0.1,1.3196969
29808,394,0,0.05964166,-0.0022077,0.90544477,0.87704101,1.5214832,5.321219,0.5180795,265.02493,0.06261554,0.0162457,-4.0,0.00348758,2.47969699
29809,275,2,-0.05091555,0.13078591,0.99829201,1.18110633,1.54620182,2.930954,0.47560847,275.01672,-0.28335892,-0.14951372,-3.0,0.06267912,3.0236117
29810,7091,1,0.07033809,-0.00256401,0.80563541,2.97786799,1.51386358,4.407953,0.5130435,266.93173,-0.03313781,-0.01888556,-3.0,0.07726265,2.71873312
29813,6959,0,-0.01481861,-0.02558304,0.83552518,0.51785989,1.50536361,3.566673,0.5279535,271.65924,-0.43368529,-0.37483741,-4.0,0.02532222,2.38824717
29815,962,1,0.00775046,0.07048517,0.92906374,2.02333138,1.52249639,1.765229,0.3146976,267.4273,0.07532069,0.02958401,-1.0,0.06938298,1.80033939
29816,24,2,0.11579253,-0.0363269,0.83624602,0.55116262,1.54795321,2.543929,0.4106269,271.82788,0.14508184,-0.07158818,-1.0,0.00744583,0.45014763
29817,2104,1,0.03977783,-0.02359072,0.62750902,1.6998027,1.54613621,3.088436,0.366529,263.16562,0.10815548,-0.40318291,-4.0,0.08009952,1.60172242
29818,99,2,0.00668917,0.02085985,0.90379993,1.44288187,1.53937047,2.543969,0.28502023,257.74762,0.05393789,0.04154617,-5.0,0.04740882,2.68258112
29819,1775,0,-7.42E-5,-0.00674721,0.90089865,3.09202014,1.50916494,4.383273,0.23838694,245.56046,0.30165341,-0.01374368,-4.0,0.01099002,1.70539807
29822,946,1,0.00521215,-0.0529149,0.8764367,2.7954436,1.5064045,1.905978,0.41072837,276.8519,0.00680186,-0.07225422,-1.0,0.05966756,2.51419106
29823,1056,1,-0.00852571,-0.0085518,0.92969827,2.89372128,1.51741881,3.071937,0.5009813,273.80606,-0.25116547,-0.09080475,-3.0,0.02074862,0.19222966
29824,1059,0,-0.06303996,0.07917509,0.67813293,2.84131307,1.53907051,3.806296,0.4953092,270.37814,0.07774162,-0.06907138,-1.0,0.03209835,2.90244753
29825,7197,0,-0.02282591,0.0987458,0.8182842,0.07830317,1.51458525,4.512842,0.5492172,269.45367,0.18223151,-0.00765874,-5.0,0.01010305,1.51475741
29828,319,0,0.07024198,0.01105605,0.59549747,2.05613857,1.52533736,6.565839,0.6143927,269.06384,0.05146468,-0.10104558,-5.0,0.06053932,2.12594563
29829,70,1,-0.02478701,0.00422784,0.88627477,3.05986838,1.5039223,2.575143,0.6179005,291.49548,0.17641005,-0.07964356,-1.0,0.02556583,1.41562642
29831,1141,0,0.0149621,0.02852764,0.79540275,1.69834556,1.5457453,2.34254,0.23674443,254.47527,-0.04231933,0.5679666,-2.0,0.03402053,0.17054166
29832,1063,1,-0.01213937,-0.05041427,0.87647385,1.26435176,1.5404121,2.677529,0.2509348,253.73598,-0.00261948,-0.02482377,-5.0,0.03141955,1.39470135
29833,2136,0,0.01103847,-0.06074974,0.9118277,1.63158588,1.52219871,4.785457,0.537518,268.18216,-0.07124879,0.05732584,-3.0,0.00689818,0.70793834
29835,7394,0,-0.01296965,0.04833243,0.88990603,1.67474794,1.50685605,3.605617,0.56150556,274.59125,-0.31560749,-0.44176438,-3.0,0.0432446,2.37295857
29836,917,2,-0.04414412,0.03268425,0.94033691,0.45914798,1.53313913,1.997346,0.25815853,258.31912,-0.03884065,0.00257449,-3.0,0.03966225,0.40697283
29837,6453,1,0.00231482,-0.0461302,0.7365942,0.19071373,1.511523,5.696721,0.7426027,279.24133,-0.00443494,-0.25059518,-3.0,0.0290347,1.79631918
29838,237,3,0.08672774,-0.02874188,0.86853202,2.43645037,1.5007429,4.823507,0.7561874,283.21375,0.08837384,-0.05572749,-5.0,0.03342844,2.09857436
29839,1063,0,0.02892274,-0.0489136,0.95856369,2.51062845,1.51227544,2.677529,0.51843494,279.14484,0.08934309,-0.1714223,-0.0,0.00387263,0.46524344
29841,6518,1,0.01356741,0.08006586,0.74770566,2.8236401,1.51062602,3.752825,0.63481367,280.58496,0.386464,0.03288488,-2.0,0.03698785,1.90124608
29842,1356,1,0.05091479,0.03767274,0.94211849,2.1764363,1.53136579,0.96059,0.24837126,278.39322,0.06897348,0.05103791,-4.0,0.00330479,0.96142625
29843,1696,3,0.07383706,0.07408295,0.71552545,2.13100552,1.50318954,0.827096,0.24528997,282.83334,-0.28070679,0.27073674,-5.0,0.02837933,1.72240419
29844,989,1,-0.02547264,-0.01827894,0.76924926,1.68020537,1.51744553,2.31608,0.5581916,289.94287,0.10117161,-0.01252036,-0.0,0.03061541,2.70211953
29845,6453,0,0.00308607,0.03245406,0.59166543,0.54248561,1.50061384,5.696721,0.47727323,259.43518,0.57485221,0.32252961,-2.0,0.00163785,1.18834265
29847,2563,2,0.05468533,0.02617881,0.88780051,1.82855686,1.5438615,3.19124,0.5237547,277.46045,0.04475494,0.1685074,-5.0,0.08561643,1.51099601
29848,231,1,0.01987822,0.00871841,0.7899168,0.04190938,1.5103085,2.446289,0.60258275,292.52393,-0.04240355,0.10279574,-2.0,0.02716926,2.81272749
29849,263,1,-0.12178429,-0.04870945,0.88744125,2.56268316,1.54925564,3.18917,0.34028023,260.4852,-0.07548635,-0.28616597,-5.0,0.09971278,0.87544649
29851,7125,0,0.0368072,-0.05295692,0.84540847,0.30739012,1.51268892,5.029268,0.9023711,294.89368,-0.2823879,-0.11968691,-3.0,0.02801373,2.53012562
29853,1075,1,-0.07359666,-0.00836491,0.88197434,1.23561176,1.52862286,2.452789,0.52884156,284.93735,-0.00652257,0.0777248,-0.0,0.0080699,2.52158124
29854,1166,2,-0.01538861,0.03006364,0.88963009,0.5578737,1.54468385,2.806278,0.6187974,291.87323,-0.07431785,0.02476647,-2.0,0.03459315,1.26675583
29855,1123,1,-0.02454867,-0.0656105,0.71069366,2.13364314,1.51044297,2.543393,0.41205376,268.67526,-0.43207532,0.21528242,-2.0,0.04078044,1.66987517
29856,1248,0,-0.09227438,0.03932737,0.63849831,0.7610132,1.50298732,4.119939,0.46421626,263.1819,0.01919281,0.22874422,-3.0,0.0342041,2.87315732
29857,7125,0,-0.00273858,0.06297597,0.95334084,0.61989795,1.50390384,5.029268,0.37755764,254.06645,-0.06816258,-0.07005968,-5.0,0.04613437,2.94147233
29861,7215,1,0.03672434,0.00452234,0.94810575,0.39607155,1.54086202,4.860585,0.47885546,265.0918,0.01560849,-0.03685349,-5.0,0.00699724,0.84848462
29862,2191,0,-0.06052193,-0.05955963,0.76372213,0.67538722,1.50400552,4.889335,0.6384564,273.93704,-0.08076803,-0.04026752,-5.0,0.01434063,1.16284818
29863,2316,2,0.00867523,0.018094,0.52196491,2.04386819,1.50311373,3.471096,0.47648624,267.3839,-0.54734903,0.85441631,-5.0,0.02755243,0.25221558
29864,7215,1,0.04936861,0.06387862,0.76961518,0.40962174,1.50030639,4.860585,0.74145883,281.8006,0.09842989,-0.00212835,-2.0,0.02017799,2.58594104
29865,7393,0,0.01834859,-0.03452636,0.74078833,1.42249671,1.5124108,6.396018,0.850303,284.44113,-0.05100621,0.17715168,-4.0,0.01625355,1.49027952
29866,1113,1,-0.01024617,-0.10002934,0.84223455,2.22091464,1.52482447,3.090504,0.59347546,283.74625,-0.09596577,-0.15502185,-2.0,0.01633649,2.772311
29867,6975,1,0.04302228,-0.02100158,0.74743973,1.59149227,1.52553889,2.581463,0.5230276,282.11343,0.01540378,-0.31411459,-1.0,0.01570833,3.11185893
29868,1055,1,0.08347422,-0.00491407,0.88779463,0.08386635,1.50392049,2.819024,0.37587833,262.08255,0.11825122,-0.05840281,-5.0,0.00898749,1.78790462
29869,6670,2,-0.01749952,-0.05420307,0.72105241,2.87327384,1.50363493,2.069483,0.48362926,283.47693,-0.53803239,-0.04360622,-2.0,0.01746983,1.23475236
29870,6536,1,-0.06345867,-0.00443012,0.91011223,2.77712431,1.54496205,2.948505,0.31705672,259.13116,-0.0707639,0.02107423,-5.0,0.03893499,1.49415229
29871,1718,1,0.00958811,-0.01035177,0.83212038,1.9659734,1.5110733,1.468435,0.34733453,277.65622,0.07763324,-0.4743496,-4.0,0.03189796,2.82569976
29874,1126,3,-0.00592015,-0.03053929,0.86225556,3.11267897,1.50060725,2.132506,0.49470925,283.45483,0.0156838,-0.02622166,-0.0,0.02332692,2.24067823
29875,2071,0,-0.08504903,-0.02659939,0.95953928,2.02050326,1.53122586,4.930415,0.6057747,273.7034,-0.16502729,-0.11242034,-5.0,0.0382148,0.31214271
29877,1817,3,-0.0886849,0.01543448,0.91594586,2.03533747,1.52061379,3.415516,0.5896909,279.92892,0.06680226,-0.15259043,-2.0,0.0328186,1.90108754
29878,1075,0,-0.02062649,0.04858032,0.93164075,0.10137486,1.54892657,2.452789,0.3902069,270.54105,-0.0095891,0.06439067,-3.0,0.03945197,0.50950697
29879,2861,1,0.03473373,8.27E-4,0.80308569,1.45713977,1.54206722,4.536517,0.6876712,283.0582,0.05159619,0.43501266,-4.0,0.01633165,2.06175895
29881,7111,2,0.08351986,0.02892873,0.9760143,0.26901588,1.51233998,1.912471,0.33274353,266.7672,0.02533065,0.29288214,-2.0,0.02744908,2.5024953
29882,1135,1,0.01834506,0.06522943,0.89232854,0.78610035,1.52916786,2.312803,0.45267385,277.7489,0.06648974,0.03724243,-2.0,0.0494571,2.07292503
29883,1267,3,0.03175492,0.01667735,0.9839589,0.60690562,1.52010945,1.866189,0.5729783,304.0411,-0.15090822,0.09006465,-1.0,0.04214674,0.87295754
29884,7393,0,-0.07871427,-0.03897898,0.79739405,2.09479186,1.52908296,6.396018,0.52935874,264.04666,-0.09595051,-0.03488212,-5.0,0.02613429,0.81372059
29885,1264,2,0.04364779,0.01495631,0.74723585,1.94608885,1.50214371,4.781267,0.7948371,286.70538,0.08341818,-0.42662177,-2.0,0.01607425,2.40616932
29886,1463,3,0.01008593,0.06992096,0.84695166,0.70524436,1.50261804,1.381643,0.43269196,295.99615,0.01385759,0.01225178,-2.0,0.02905559,0.35548408
29888,2312,0,-0.05358188,-0.01433111,0.90717253,0.96238415,1.5348805,2.508765,0.46344256,277.0007,-0.03014274,0.0037133,-3.0,0.01982777,2.17295946
29889,2861,2,-0.07121949,-0.04083797,0.93607325,2.75001546,1.50149551,4.536517,0.6128081,273.2476,-0.18505405,-0.17824437,-4.0,0.06078166,0.38591147
29890,882,2,-0.01772334,0.06022502,0.82340765,1.11400566,1.52753489,0.997662,0.21100703,268.0403,-0.03633977,0.09409485,-1.0,0.0604776,0.63111535
29891,1010,3,0.03613792,-0.03219522,0.71151336,1.48586284,1.51474278,1.994275,0.31441846,263.60052,0.05297985,0.44284307,-0.0,0.03778014,2.70697342
29892,1017,2,0.03219729,-0.03021149,0.90670097,0.12240444,1.51393647,1.438132,0.36765885,282.39154,0.03953506,-0.06636281,-1.0,0.07844881,0.22971163
29893,2207,2,-0.04133844,0.00812419,0.96078026,2.46443955,1.53035415,4.230072,0.51656324,269.4022,-0.26222873,-0.24015007,-4.0,0.08383426,2.3566788
29895,1582,1,0.04009543,0.04364869,0.76972553,0.26185967,1.50190412,4.875876,0.619949,272.37256,0.46607667,0.0823405,-2.0,0.0372065,1.38999934
29897,7091,0,0.03722297,0.01382888,0.77123596,1.02081199,1.52046382,4.407953,0.63120264,277.10303,0.16793184,0.15328188,-3.0,0.05224717,1.87798806
29899,1778,0,-0.02031174,0.030408,0.72827006,1.18740816,1.52307248,4.513837,0.5037775,266.60693,0.1712278,0.22753536,-2.0,0.0118665,1.37492329
29900,7181,0,0.02402111,-0.05873928,0.86480217,1.87365131,1.53909169,3.728181,0.50274175,271.44852,-0.02251932,0.0182733,-4.0,0.0327756,2.45390214
29901,1066,0,-0.09475189,0.00434565,0.58356117,0.06282951,1.52129108,2.316286,0.51757365,285.05725,-0.75125705,-0.05417302,-1.0,0.05336732,1.4624866
29903,1146,1,-0.00856364,-0.03552085,0.88856181,2.33648096,1.51815245,2.59194,0.26675943,253.8637,-0.14768053,-0.0672305,-2.0,0.02516336,2.82660054
29904,183,1,-0.00673201,-0.02543649,0.95436973,2.9066538,1.5421175,3.186298,0.47663748,272.72412,-0.01791669,-0.04259815,-4.0,0.01319896,1.5853398
29905,1423,2,0.03178765,0.05272676,0.88673372,2.25212597,1.54167971,3.603717,0.5546317,277.12482,0.07289373,-0.1729615,-4.0,0.00727264,0.64547966
29906,989,1,-0.01141655,-0.02744882,0.94660661,1.7127463,1.52852798,2.31608,0.34808964,265.35687,-0.01588081,0.00354467,-2.0,0.055448,1.34971151
29907,1054,1,0.04263196,0.07149722,0.93889105,1.29181727,1.52998392,2.805891,0.42531455,269.4606,-0.0879129,-0.27564742,-1.0,0.1,2.98003124
29908,1759,0,0.017888,-0.06133622,0.95077711,0.08395226,1.54697057,2.676227,0.37142307,266.39087,0.01675017,-0.02300735,-5.0,0.01846467,0.88119985
29909,1208,1,0.02154312,0.03889855,0.9689029,2.35561777,1.53570616,2.480246,0.28390214,257.72098,0.33142405,-0.03983942,-3.0,3.5303E-4,1.47649233
29911,1718,1,0.01787335,-0.0195321,0.70768765,2.41482044,1.54170752,1.468435,0.29677978,272.0158,-0.50760147,0.36806966,-4.0,0.04108819,2.27733585
29912,4754,0,0.01250813,0.00573841,0.86815839,2.34486548,1.53549223,3.156211,0.4484527,269.62924,-0.06962553,0.07740082,-2.0,0.0300782,0.53551665
29913,1054,1,-0.02877027,-0.00522246,0.88350023,2.352468,1.54051714,2.805891,0.5810376,287.188,-0.55480034,0.50981368,-1.0,0.05605763,0.83522613
29914,1518,0,0.03661662,0.01030299,0.78646075,2.78236348,1.50312279,4.509761,0.6077077,273.1107,-0.08285241,0.01676574,-3.0,0.01543539,2.00095959
29915,1075,0,0.07477946,7.4075E-4,0.88382584,0.78651752,1.51758707,2.452789,0.46610484,276.43207,-0.22701763,-0.37288201,-0.0,0.0530731,2.57337796
29916,6304,3,0.00223559,-0.05488841,0.96832794,1.06160528,1.52366556,3.22723,0.505276,273.55176,-0.01022299,-0.07184575,-5.0,0.02805487,2.70473136
29917,2324,0,0.02108653,0.01531556,0.89626889,2.66266795,1.53088424,2.946516,0.60678977,287.37305,-0.34910908,0.06614403,-5.0,0.00975192,0.29973966
29918,1571,1,-0.04286892,-0.05330652,0.68921419,1.54751696,1.52785379,2.987664,0.32560578,258.29883,-0.22086517,-0.09450581,-3.0,0.03018594,1.48671082
29919,7257,0,-0.02463633,0.01212146,0.73334181,2.40276025,1.5490639,3.008238,0.6549774,293.60236,0.39927781,-0.25595545,-4.0,0.09043131,1.89662122
29921,1784,2,-0.06862954,-0.10454866,0.91962574,1.84988766,1.54191816,2.447995,0.4412793,275.79938,0.13330313,-0.1622338,-2.0,0.05918677,1.49766545
29922,6696,2,0.03065238,-0.06730388,0.75378613,2.89054299,1.52044341,4.213593,0.66282946,280.85724,0.07935062,-0.08461243,-3.0,0.09600337,2.48789485
29923,6684,0,0.08542945,-0.01947363,0.7436224,0.49616782,1.50798201,4.740185,0.46413308,261.49435,0.50141299,0.29249429,-4.0,2.1791E-4,2.10255387
29924,3723,0,8.9939E-4,-0.05677076,0.84518408,1.35917252,1.50320718,4.776246,0.57291263,269.2546,-0.00357775,-0.14165905,-5.0,0.03901023,1.01471726
29925,1843,3,0.09648121,0.01092935,0.794846,1.81747494,1.50815305,4.812297,0.8556319,292.05872,0.08395317,0.4361661,-3.0,0.00267039,2.60518222
29926,7043,1,0.07914851,-0.02250164,0.90711203,0.14432766,1.50677928,1.370026,0.22711225,259.85092,0.05476603,0.02066014,-4.0,0.0787779,2.4447451
29927,6576,0,-0.06144218,-0.0114263,0.89932341,0.79094689,1.50791655,3.703523,0.58186775,275.8721,-0.05176338,0.08043587,-3.0,0.01420262,1.65130424
29928,2247,0,-0.0144445,0.08468395,0.66550879,2.16716569,1.50955224,4.780296,0.6728972,277.62558,0.12812932,-0.12647421,-4.0,0.06905608,2.0881389
29930,7249,1,-0.03916737,0.00311749,0.50943687,1.09270961,1.52532526,3.02464,0.5122095,276.06293,0.05335138,0.12182451,-2.0,0.07747938,1.05756662
29931,1123,3,0.06490298,0.01870695,0.84654157,0.61290428,1.51773358,2.543393,0.2815059,255.57733,-0.06996271,-0.08050535,-3.0,0.00422029,0.64815526
29933,7193,3,-0.06072319,-0.02093374,0.96346164,1.94282457,1.52105031,3.086441,0.5667755,280.67386,0.18390853,-0.23334266,-3.0,0.017523,1.13335759
29934,7125,0,0.03318217,0.02110085,0.92771335,1.70725449,1.50408342,5.029268,0.51582944,264.16348,0.03010014,-0.00599101,-4.0,0.01287158,0.30357858
29935,1268,3,0.08884826,0.05904878,0.97017515,1.3342843,1.52621513,1.608727,0.51635134,304.5562,-0.02852883,-0.1958222,-3.0,0.02025594,2.71963374
29936,6959,0,-0.03885728,-0.00702985,0.5788535,0.50714478,1.51997212,3.566673,0.41596508,262.9785,-0.05334841,0.11964649,-5.0,0.07366129,0.84899027
29937,1018,1,0.09065481,-0.04678957,0.93295345,0.05882941,1.52522121,1.222391,0.1939322,258.77554,0.03345486,0.06254445,-3.0,0.0040386,0.3676469
29938,319,0,-0.05882751,0.09556469,0.83871272,1.88568865,1.51009911,6.565839,0.44142607,256.34152,-0.16909353,0.09230967,-5.0,0.03260084,2.0160965
29939,1316,2,-0.01591701,-0.08504411,0.78723643,2.53443162,1.50588287,2.575862,0.57971865,287.03992,-0.00722042,0.0403558,-1.0,0.04241854,1.24885128
29941,1264,0,0.04891547,-0.0277301,0.95007681,3.06363613,1.53884998,4.781267,0.26938966,249.61801,0.35755998,-0.05076031,-4.0,0.02756537,1.59065379
29942,7051,0,0.00441516,0.07616014,0.80691762,2.87988316,1.50274569,3.070847,0.3995575,262.64575,0.03296924,0.07006255,-3.0,0.00331487,0.36380363
29943,1039,0,0.00374714,-0.06502384,0.87717472,1.5509985,1.5289176,1.851597,0.36522132,273.5531,0.11488927,-0.38242245,-2.0,0.0163896,0.31175454
29944,2460,1,0.00431142,0.008158,0.88693199,0.17437329,1.51466922,3.074944,0.55649537,279.14307,0.05332645,0.01016722,-2.0,0.07381265,0.8300148
29945,917,3,0.01694163,-0.01857462,0.87560003,2.50792887,1.5317148,1.997346,0.4361811,280.96942,-0.09810752,-0.15377878,-0.0,0.04653654,1.41905307
29946,2071,1,-0.05311435,0.04807483,0.8690591,1.61063355,1.50153021,4.930415,0.63475084,273.25598,-0.11403135,0.04415998,-5.0,0.0027393,0.11682834
29947,2861,1,-0.04425636,-0.02644376,0.89137793,1.55710555,1.54455528,4.536517,0.6242651,278.07114,-0.13806734,-0.0819676,-3.0,0.00520064,1.12267244
29948,1268,3,-0.01435476,0.00860838,0.77808198,0.72364142,1.53140895,1.608727,0.41100183,286.2601,0.19002048,0.17191535,-3.0,0.02218615,2.68620192
29949,1724,0,-0.04057046,0.03895602,0.91185743,0.86289775,1.53748664,3.703484,0.49104416,270.40878,-0.01125707,-0.08217064,-4.0,0.01337583,2.65348368
